46800000,4505600,4506600,4505600,4505750,55100
46860000,4505850,4506000,4505250,4505500,44184
46920000,4505100,4506750,4504850,4505400,183978
46980000,4505400,4505700,4504500,4505700,174923
47040000,4505500,4506500,4505100,4505100,106119
47100000,4505000,4505400,4503800,4504450,79884
47160000,4504500,4505000,4503650,4503700,57644
47220000,4504000,4504500,4503400,4503900,52775
47280000,4503800,4504000,4502500,4502700,105007
47340000,4502400,4504600,4502000,4503700,330402
47400000,4503500,4504800,4503500,4504600,91211
47460000,4504800,4505500,4503800,4503800,86931
47520000,4504300,4506100,4504300,4505200,95720
47580000,4505200,4505200,4504100,4504650,74066
47640000,4504650,4504950,4504500,4504700,33672
47700000,4504650,4504900,4504150,4504450,98275
47760000,4504450,4504500,4502450,4503000,246349
47820000,4502900,4504200,4502550,4504200,86668
47880000,4504200,4504700,4503800,4504550,88599
47940000,4504550,4505500,4504300,4504500,55490
48000000,4504650,4506100,4504600,4505500,68740
48060000,4505700,4507100,4505700,4507100,105252
48120000,4507000,4507050,4505500,4506200,99950
48180000,4506000,4506500,4505900,4506250,47735
48240000,4506250,4506800,4506250,4506700,83846
48300000,4506650,4507300,4505950,4506150,82234
48360000,4506500,4507900,4506400,4506900,128904
48420000,4506800,4507750,4506700,4506900,107446
48480000,4507050,4507400,4506700,4507000,91731
48540000,4507050,4507050,4504100,4504800,99203
48600000,4504800,4505700,4504600,4505400,94132
48660000,4505500,4505600,4504100,4504200,62551
48720000,4504200,4504600,4502900,4503000,121501
48780000,4502850,4503000,4502000,4502450,100991
48840000,4502500,4503100,4501800,4501800,87484
48900000,4501900,4501900,4500400,4500800,156363
48960000,4501000,4502500,4500600,4502500,108778
49020000,4502600,4503300,4502000,4502000,127336
49080000,4502100,4502800,4502100,4502700,532889
49140000,4502900,4503900,4502900,4503200,82894
49200000,4503200,4503200,4501900,4502000,54961
49260000,4502100,4502300,4501000,4501200,69188
49320000,4501200,4502000,4500850,4501100,51397
49380000,4501000,4501000,4499500,4499700,85794
49440000,4499550,4500700,4499550,4499700,87026
49500000,4499700,4499700,4497400,4498310,193323
49560000,4498600,4499300,4498300,4498800,91640
49620000,4498800,4499300,4498500,4499200,70668
49680000,4499300,4500500,4499200,4500350,80474
49740000,4500600,4500850,4499300,4499300,68700
49800000,4499200,4499800,4498100,4498200,48199
49860000,4498300,4499100,4498000,4498500,55518
49920000,4498300,4498500,4497850,4498100,46778
49980000,4498100,4499950,4498100,4499950,72855
50040000,4499650,4499750,4498800,4498800,38841
50100000,4498900,4499150,4496900,4497100,104829
50160000,4497300,4497500,4495600,4495800,153314
50220000,4495900,4497100,4495600,4497100,93184
50280000,4497100,4497100,4496100,4496350,60470
50340000,4495900,4496150,4494400,4495200,171872
50400000,4495100,4496100,4494650,4495050,208451
50460000,4495000,4495900,4492600,4493450,250463
50520000,4493500,4494950,4493500,4494900,133733
50580000,4495100,4496300,4495100,4495900,98744
50640000,4496000,4496500,4495000,4496050,140469
50700000,4496000,4496000,4494900,4495000,42650
50760000,4495350,4496700,4495200,4496100,58444
50820000,4496100,4496300,4494800,4495200,82738
50880000,4495100,4496000,4494400,4494950,82680
50940000,4494850,4494850,4493900,4494100,52956
51000000,4493900,4494400,4492900,4493300,84392
51060000,4493900,4495600,4493800,4494900,64822
51120000,4494700,4495300,4494300,4494400,61027
51180000,4494200,4495450,4494200,4495200,39412
51240000,4495400,4496100,4494800,4494900,53761
51300000,4494850,4496100,4494800,4496100,113242
51360000,4496200,4497100,4494800,4494900,99193
51420000,4495300,4496450,4495100,4496250,44214
51480000,4496300,4497500,4496200,4497400,52213
51540000,4497400,4498850,4497300,4498850,64293
51600000,4498950,4499000,4497600,4497750,72356
51660000,4498100,4498350,4497500,4497850,40760
51720000,4498300,4498650,4497900,4498550,63105
51780000,4498600,4500100,4498350,4499850,77828
51840000,4500000,4500400,4499600,4500200,107436
51900000,4500300,4500400,4498900,4499000,76712
51960000,4499050,4500000,4498300,4498300,93488
