31440000,4492500,4493400,4490600,4490700,400,4492700,4493700,4490800,4490900,1000
31500000,4490700,4491900,4490000,4491600,800,4490900,4492100,4490100,4492000,500
31560000,4491600,4492800,4490400,4490800,700,4492000,4493300,4490700,4491000,500
31620000,4490800,4491200,4489000,4489000,500,4491000,4491500,4489200,4489300,800
31680000,4489000,4491300,4489000,4491200,400,4489300,4491400,4489300,4491400,400
31740000,4491200,4491800,4489800,4490500,1400,4491400,4492200,4490200,4490900,400
31800000,4490500,4491600,4490200,4491600,400,4490900,4491900,4490500,4491800,400
31860000,4491600,4492000,4491200,4491400,400,4491800,4492200,4491600,4491700,400
31920000,4491400,4491800,4489700,4491000,500,4491700,4492200,4490000,4491300,400
31980000,4491000,4493900,4491000,4493800,400,4491300,4494300,4491300,4494100,1500
32040000,4493800,4494000,4492500,4492600,400,4494100,4494300,4492900,4492900,900
32100000,4492600,4493100,4490500,4490800,400,4492900,4493500,4491000,4491100,400
32160000,4490800,4491100,4488900,4488900,300,4491100,4491400,4489000,4489000,100
32220000,4488900,4489500,4488700,4489200,400,4489000,4490100,4488900,4489400,500
32280000,4489200,4489200,4487500,4487700,400,4489400,4489500,4487800,4488100,800
32340000,4487700,4488800,4487000,4488800,400,4488100,4489200,4487200,4489100,400
32400000,4488800,4489000,4487500,4487600,400,4489100,4489400,4487800,4487800,200
32460000,4487600,4488800,4487000,4488700,800,4487800,4489100,4487400,4489000,400
32520000,4488700,4489000,4487300,4487300,800,4489000,4489400,4487600,4487600,500
32580000,4487300,4487900,4486700,4486900,900,4487600,4488200,4486900,4487200,1800
32640000,4486900,4487300,4486600,4486600,500,4487200,4487700,4486700,4486700,500
32700000,4486600,4487000,4486200,4486200,400,4486700,4487300,4486300,4486400,100
32760000,4486200,4487300,4486100,4487100,1400,4486400,4487500,4486200,4487500,1000
32820000,4487100,4488400,4487000,4487600,400,4487500,4488500,4487200,4488000,300
32880000,4487600,4487800,4486100,4486400,600,4488000,4488100,4486400,4486700,400
32940000,4486400,4487000,4486200,4486400,400,4486700,4487400,4486500,4486700,900
33000000,4486400,4486400,4485400,4485900,700,4486700,4486900,4485500,4486200,100
33060000,4485900,4487200,4485400,4487000,1700,4486200,4487600,4485700,4487300,500
33120000,4487000,4487100,4485000,4485200,400,4487300,4487500,4485100,4485400,200
33180000,4485200,4486100,4485000,4485800,700,4485400,4486400,4485200,4486200,900
33240000,4485800,4486600,4485100,4485600,400,4486200,4486900,4485500,4485900,500
33300000,4485600,4486000,4484500,4485100,300,4485900,4486500,4485000,4485400,400
33360000,4485100,4485300,4484000,4484000,400,4485400,4485700,4484200,4484300,100
33420000,4484000,4485100,4484000,4484700,500,4484300,4485500,4484200,4485100,2000
33480000,4484700,4485400,4484400,4485400,400,4485100,4485600,4484700,4485600,500
33540000,4485400,4485800,4484300,4485500,700,4485600,4486100,4484600,4485800,400
33600000,4485500,4486600,4484800,4486600,100,4485800,4486900,4485100,4486900,100
33660000,4486600,4486900,4485400,4485600,1200,4486900,4487000,4485700,4486000,800
33720000,4485600,4486200,4485400,4486200,100,4486000,4486400,4485700,4486400,800
33780000,4486200,4486400,4485400,4485900,400,4486400,4486700,4485800,4486200,400
33840000,4485900,4486200,4484500,4484800,700,4486200,4486500,4484800,4485100,400
33900000,4484800,4485100,4484100,4484700,300,4485100,4485600,4484600,4484900,1900
33960000,4484700,4485400,4484400,4484800,1000,4484900,4485800,4484500,4485000,600
34020000,4484800,4484900,4482600,4482600,200,4485000,4485000,4482800,4482900,500
34080000,4482600,4483000,4481600,4482000,500,4482900,4483300,4481900,4482200,600
34140000,4482000,4482600,4480000,4480400,1000,4482200,4483000,4480100,4480500,13900
34200000,4480400,4484400,4480400,4483000,900,4480500,4484500,4480500,4483100,700
34260000,4483000,4484200,4479700,4480000,900,4483100,4484400,4479800,4480100,100
34320000,4480000,4480900,4478100,4480000,400,4480100,4481000,4478200,4480100,400
34380000,4480000,4480000,4476200,4477100,100,4480100,4480100,4476300,4477200,600
34440000,4477100,4480600,4476800,4478700,500,4477200,4480700,4476900,4478800,800
34500000,4478700,4483300,4478100,4483000,600,4478800,4483400,4478200,4483100,600
34560000,4483000,4486700,4482400,4483700,500,4483100,4486800,4482500,4483800,500
34620000,4483700,4486000,4482900,4483900,400,4483800,4486200,4483000,4484000,600
34680000,4483900,4484200,4480700,4482300,1600,4484000,4484300,4480800,4482500,400
34740000,4482300,4484000,4481300,4481600,500,4482500,4484100,4481400,4481700,400
34800000,4481600,4482500,4479100,4480300,300,4481700,4482600,4479200,4480400,300
34860000,4480300,4480600,4477800,4479400,500,4480400,4480700,4477900,4479500,1400
34920000,4479400,4481200,4479100,4480200,300,4479500,4481300,4479300,4480300,2300
34980000,4480200,4480300,4478300,4479200,300,4480300,4480400,4478500,4479400,400
35040000,4479200,4480700,4478400,4479700,500,4479400,4480800,4478500,4479900,500
35100000,4479700,4480500,4476900,4479000,400,4479900,4480600,4477000,4479100,300
