20210624 15:00,1334600,1334900,1329300,1334100,17492826
20210625 09:00,1334400,1337100,1331050,1332500,7227258
20210625 10:00,1332400,1338900,1330800,1334900,8962929
20210625 11:00,1335000,1336500,1333450,1333700,4397220
20210625 12:00,1333700,1335100,1332400,1333950,3485478
20210625 13:00,1333950,1334500,1330500,1330900,3611497
20210625 14:00,1331000,1331700,1329000,1330000,5034419
20210625 15:00,1330000,1333600,1328000,1331100,27072762
20210628 09:00,1334400,1350400,1333500,1349900,12849777
20210628 10:00,1350000,1352200,1348000,1348400,11118630
20210628 11:00,1348400,1351800,1347800,1348800,6086524
20210628 12:00,1348900,1352000,1348400,1349600,4515556
20210628 13:00,1349700,1349700,1346700,1348150,4148060
20210628 14:00,1348100,1352400,1347000,1351000,5713488
20210628 15:00,1350900,1351000,1347100,1347800,15024320
20210629 09:00,1348700,1356200,1343500,1354700,10407014
20210629 10:00,1354700,1360800,1352100,1360000,10889190
20210629 11:00,1360100,1361700,1357800,1360350,7594442
20210629 12:00,1360400,1364700,1360050,1364300,6223371
20210629 13:00,1364300,1364900,1361100,1363800,4771536
20210629 14:00,1363800,1364800,1360900,1364400,5575462
20210629 15:00,1364450,1364800,1361600,1363300,12727117
20210630 09:00,1361400,1370200,1358700,1362000,9578418
20210630 10:00,1361900,1371400,1361700,1369900,9139893
20210630 11:00,1370000,1371900,1366350,1367000,5863665
20210630 12:00,1367000,1369300,1364700,1367050,5380851
20210630 13:00,1367000,1370500,1366800,1369800,3870004
20210630 14:00,1369850,1370500,1367250,1369150,4202747
20210630 15:00,1369200,1374100,1368500,1369600,20603695
20210701 09:00,1365100,1371900,1364100,1369400,8172796
20210701 10:00,1369350,1369350,1362600,1364400,8556042
20210701 11:00,1364400,1367374,1357600,1363100,7711911
20210701 12:00,1363100,1365300,1360400,1361000,4364418
20210701 13:00,1360950,1366200,1360300,1365200,4093007
20210701 14:00,1365300,1370000,1364800,1369800,4823123
20210701 15:00,1369850,1373300,1368800,1372700,12027368
20210702 09:00,1379100,1390700,1377450,1390150,12665430
20210702 10:00,1390150,1391200,1383900,1385950,13188537
20210702 11:00,1385900,1391200,1385600,1389600,7460660
20210702 12:00,1389700,1396200,1389700,1396000,8648329
20210702 13:00,1396000,1397050,1393500,1396800,5952312
20210702 14:00,1396700,1398000,1393700,1395150,5946534
20210702 15:00,1395150,1400100,1394600,1399600,21619516
20210706 09:00,1400900,1428800,1400700,1427300,20720613
20210706 10:00,1427300,1431500,1418000,1418150,20391991
20210706 11:00,1418100,1421100,1411600,1415700,13099441
20210706 12:00,1415600,1416600,1401200,1416000,13065958
20210706 13:00,1416000,1420400,1413700,1416100,9535176
20210706 14:00,1416050,1418200,1412200,1417200,7762528
20210706 15:00,1417200,1422000,1416300,1420200,17561226
20210707 09:00,1435000,1444400,1426600,1441400,20366115
20210707 10:00,1441500,1445000,1428400,1434400,21298156
20210707 11:00,1434300,1442600,1428600,1439100,10871682
20210707 12:00,1439100,1441000,1437200,1439500,6608182
20210707 13:00,1439400,1444000,1435600,1443500,8253787
20210707 14:00,1443700,1448900,1440800,1443600,12978303
20210707 15:00,1443500,1446800,1442400,1445700,18596306
20210708 09:00,1416000,1431500,1406650,1419700,24641454
20210708 10:00,1419700,1423450,1414850,1415900,16544958
20210708 11:00,1416000,1427300,1414900,1426500,10308747
20210708 12:00,1426400,1433400,1423200,1432700,9076417
20210708 13:00,1432700,1440600,1431200,1438100,9955457
20210708 14:00,1438100,1439600,1428700,1431900,9029373
20210708 15:00,1431900,1433200,1424500,1432400,20234088
20210709 09:00,1427600,1439800,1426500,1439300,12400267
20210709 10:00,1439500,1453500,1438800,1452000,21008709
20210709 11:00,1452050,1454400,1448600,1452400,14336588
20210709 12:00,1452400,1456400,1450400,1454200,12151525
20210709 13:00,1454250,1454800,1450200,1451100,6965843
20210709 14:00,1451100,1452500,1448000,1451700,8442426
20210709 15:00,1451600,1452900,1448400,1451100,21012293
20210712 09:00,1461700,1463200,1440900,1446250,18395235
20210712 10:00,1446200,1452500,1440000,1449850,14749715
20210712 11:00,1449850,1451600,1445800,1448500,7430562
20210712 12:00,1448600,1461700,1446400,1447050,4491382
20210712 13:00,1447050,1447600,1441600,1444000,5253773
20210712 14:00,1444000,1447500,1443500,1447400,5953766
20210712 15:00,1447500,1447900,1444250,1445000,15381761
20210713 09:00,1440000,1465100,1436300,1463400,16020990
20210713 10:00,1463500,1469600,1460000,1465300,16641643
20210713 11:00,1465300,1474600,1465100,1474500,12428298
20210713 12:00,1474400,1474600,1470100,1472100,6987072
20210713 13:00,1472100,1472100,1453010,1457400,14223570
20210713 14:00,1457300,1460700,1446200,1460600,12498712
20210713 15:00,1460700,1460700,1453400,1456400,16974870
20210714 09:00,1480000,1489600,1476800,1483700,22326136
