20210614 12:00:00,1492600,1492700,1486550,1488100,368761
20210614 13:00:00,1487900,1490400,1487700,1489100,230475
20210614 14:00:00,1489350,1492600,1488700,1492050,233762
20210614 15:00:00,1492050,1500500,1490900,1500300,1099881
20210615 09:00:00,1498500,1498500,1486100,1490600,385495
20210615 10:00:00,1490700,1497300,1490650,1493900,284814
20210615 11:00:00,1493800,1496500,1493000,1494500,233142
20210615 12:00:00,1494100,1496200,1493300,1494700,203060
20210615 13:00:00,1494800,1494900,1493000,1494200,169595
20210615 14:00:00,1494250,1496700,1494100,1495400,196216
20210615 15:00:00,1495400,1495500,1492700,1493600,984010
20210616 09:00:00,1497600,1497600,1483800,1484300,385849
20210616 10:00:00,1484100,1486700,1480900,1486000,477321
20210616 11:00:00,1486100,1489400,1485800,1488100,273853
20210616 12:00:00,1488200,1488700,1485600,1487500,328373
20210616 13:00:00,1487550,1487950,1483300,1484800,219603
20210616 14:00:00,1484300,1484300,1472200,1479100,744090
20210616 15:00:00,1478700,1483800,1478000,1478300,1328088
20210617 09:00:00,1475500,1480200,1468700,1472300,416436
20210617 10:00:00,1472300,1475100,1461600,1461900,468866
20210617 11:00:00,1461900,1465400,1457450,1460800,602961
20210617 12:00:00,1460200,1460800,1453000,1457500,537154
20210617 13:00:00,1457650,1462800,1457400,1459000,398080
20210617 14:00:00,1458800,1460500,1455750,1458100,404849
20210617 15:00:00,1458150,1462200,1456000,1456000,1407660
20210618 09:00:00,1444800,1446400,1436300,1441800,1197875
20210618 10:00:00,1441300,1442400,1435200,1435400,713737
20210618 11:00:00,1435300,1441600,1435300,1441400,524020
20210618 12:00:00,1441300,1443200,1438550,1439600,426502
20210618 13:00:00,1439650,1441450,1435200,1435600,401106
20210618 14:00:00,1435500,1439900,1434800,1439200,430708
20210618 15:00:00,1439400,1440600,1430400,1431200,4247306
20210621 09:00:00,1441100,1455500,1440000,1453800,573015
20210621 10:00:00,1453800,1467280,1453300,1463900,745211
